,author,repo,page_num,state,issue.number,comments_num,comments_url,html_url,labels,title,body
 - Bug Report

##### COMPONENT NAME
- Installer

##### SUMMARY
Running an Openshift installation results in errors with AWX_Web and AWX_Celery containers. Installation succeeds however errors occur when trying to submit jobs or create projects that talk to SCM. The SCM pull never runs.

##### ENVIRONMENT
* AWX version: 1.0.8
* AWX install method: openshift
* Ansible version:  2.6.4
* Operating System: RHEL 7.4
* Web Browser: Chrome
* Openshift version: OCP 3.7 & 3.9

##### STEPS TO REPRODUCE

ansible-playbook -i inventory install.yml -e openshift_password=<password>

##### EXPECTED RESULTS

AWX running with a single pod (4 containers) and postgresql running in another pod.

##### ACTUAL RESULTS

Installation runs however the AWX Web and AWX celery containers have many python errors resulting in issues with SCM pulls, job submissions and subsequent tasks.

##### ADDITIONAL INFORMATION

Errors from the AWX_Web logs

*** uWSGI is running in multiple interpreter mode ***
spawned uWSGI master process (pid: 137)
spawned uWSGI worker 1 (pid: 139, cores: 1)
spawned uWSGI worker 2 (pid: 140, cores: 1)
spawned uWSGI worker 3 (pid: 141, cores: 1)
spawned uWSGI worker 4 (pid: 142, cores: 1)
spawned uWSGI worker 5 (pid: 143, cores: 1)
READY
2018-09-20 18:20:03,007 INFO success: awx-config-watcher entered RUNNING state, process has stayed up for > than 1 seconds (startsecs)
2018-09-20 18:20:03,007 INFO success: daphne entered RUNNING state, process has stayed up for > than 1 seconds (startsecs)
2018-09-20 18:20:03,007 INFO success: nginx entered RUNNING state, process has stayed up for > than 1 seconds (startsecs)
2018-09-20 18:20:03,007 INFO success: uwsgi entered RUNNING state, process has stayed up for > than 1 seconds (startsecs)
2018-09-20 18:20:06,963 WARNING  awx.conf.settings Database settings are not available, using defaults, error:
Traceback (most recent call last):
  File ""/usr/lib/python2.7/site-packages/awx/wsgi.py"", line 80, in <module>
    application = get_wsgi_application()
  File ""/usr/lib/python2.7/site-packages/awx/wsgi.py"", line 77, in get_wsgi_application
    return AWXWSGIHandler()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/handlers/wsgi.py"", line 151, in __init__
    self.load_middleware()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/handlers/base.py"", line 56, in load_middleware
    mw_class = import_string(middleware_path)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/utils/module_loading.py"", line 20, in import_string
    module = import_module(module_path)
  File ""/usr/lib64/python2.7/importlib/__init__.py"", line 37, in import_module
    __import__(name)
  File ""/usr/lib/python2.7/site-packages/awx/sso/middleware.py"", line 18, in <module>
    from social_django import utils
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/social_django/utils.py"", line 13, in <module>
    BACKENDS = settings.AUTHENTICATION_BACKENDS
  File ""/usr/lib/python2.7/site-packages/awx/conf/settings.py"", line 531, in __getattr_without_cache__
    return getattr(self._wrapped, name)
  File ""/usr/lib/python2.7/site-packages/awx/conf/settings.py"", line 444, in __getattr__
    value = self._get_local(name)
  File ""/usr/lib/python2.7/site-packages/awx/conf/settings.py"", line 361, in _get_local
    self._preload_cache()
  File ""/usr/lib/python2.7/site-packages/awx/conf/settings.py"", line 323, in _preload_cache
    for setting in Setting.objects.filter(key__in=settings_to_cache.keys(), user__isnull=True).order_by('pk'):
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 250, in __iter__
    self._fetch_all()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 1118, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 53, in __iter__
    results = compiler.execute_sql(chunked_fetch=self.chunked_fetch)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/sql/compiler.py"", line 899, in execute_sql
    raise original_exception
ProgrammingError: relation ""conf_setting"" does not exist
LINE 1: ...f_setting"".""value"", ""conf_setting"".""user_id"" FROM ""conf_sett...

Errors from the AWX-Celery container logs : 

Using /etc/ansible/ansible.cfg as config file
127.0.0.1 | SUCCESS => {
    ""changed"": false, 
    ""db"": ""awxtest""
}
Traceback (most recent call last):
  File ""/usr/bin/awx-manage"", line 9, in <module>
    load_entry_point('awx==1.0.8.0', 'console_scripts', 'awx-manage')()
  File ""/usr/lib/python2.7/site-packages/awx/__init__.py"", line 116, in manage
    execute_from_command_line(sys.argv)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/__init__.py"", line 364, in execute_from_command_line
    utility.execute()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/__init__.py"", line 356, in execute
    self.fetch_command(subcommand).run_from_argv(self.argv)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/base.py"", line 283, in run_from_argv
    self.execute(*args, **cmd_options)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/base.py"", line 330, in execute
    output = self.handle(*args, **options)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/commands/shell.py"", line 101, in handle
    exec(sys.stdin.read())
  File ""<string>"", line 1, in <module>
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/contrib/auth/models.py"", line 170, in create_superuser
    return self._create_user(username, email, password, **extra_fields)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/contrib/auth/models.py"", line 153, in _create_user
    user.save(using=self._db)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/contrib/auth/base_user.py"", line 80, in save
    super(AbstractBaseUser, self).save(*args, **kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/base.py"", line 808, in save
    force_update=force_update, update_fields=update_fields)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/base.py"", line 838, in save_base
    updated = self._save_table(raw, cls, force_insert, force_update, using, update_fields)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/base.py"", line 924, in _save_table
    result = self._do_insert(cls._base_manager, using, fields, update_pk, raw)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/base.py"", line 963, in _do_insert
    using=using, raw=raw)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/manager.py"", line 85, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 1076, in _insert
    return query.get_compiler(using=using).execute_sql(return_id)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/sql/compiler.py"", line 1112, in execute_sql
    cursor.execute(sql, params)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/backends/utils.py"", line 64, in execute
    return self.cursor.execute(sql, params)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/utils.py"", line 94, in __exit__
    six.reraise(dj_exc_type, dj_exc_value, traceback)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/backends/utils.py"", line 64, in execute
    return self.cursor.execute(sql, params)
django.db.utils.IntegrityError: null value in column ""last_login"" violates not-null constraint
DETAIL:  Failing row contains (1, pbkdf2_sha256$36000$OD7sY8fSCxn3$NuGzqPNkK7cTL+ZLhlUZ3UiPtp6zpd+..., null, t, admin, , , root@localhost, t, t, 2018-09-20 18:19:58.843266+00).
2018-09-20 18:20:01,399 WARNING  awx.conf.settings Database settings are not available, using defaults, error:
Traceback (most recent call last):
  File ""/usr/bin/awx-manage"", line 9, in <module>
    load_entry_point('awx==1.0.8.0', 'console_scripts', 'awx-manage')()
  File ""/usr/lib/python2.7/site-packages/awx/__init__.py"", line 116, in manage
    execute_from_command_line(sys.argv)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/__init__.py"", line 364, in execute_from_command_line
    utility.execute()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/__init__.py"", line 356, in execute
    self.fetch_command(subcommand).run_from_argv(self.argv)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/base.py"", line 283, in run_from_argv
    self.execute(*args, **cmd_options)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/base.py"", line 327, in execute
    self.check()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/base.py"", line 359, in check
    include_deployment_checks=include_deployment_checks,
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/management/base.py"", line 346, in _run_checks
    return checks.run_checks(**kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/checks/registry.py"", line 81, in run_checks
    new_errors = check(app_configs=app_configs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/checks/urls.py"", line 16, in check_url_config
    return check_resolver(resolver)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/checks/urls.py"", line 26, in check_resolver
    return check_method()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/urls/resolvers.py"", line 254, in check
    for pattern in self.url_patterns:
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/utils/functional.py"", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/urls/resolvers.py"", line 405, in url_patterns
    patterns = getattr(self.urlconf_module, ""urlpatterns"", self.urlconf_module)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/utils/functional.py"", line 35, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/urls/resolvers.py"", line 398, in urlconf_module
    return import_module(self.urlconf_name)
  File ""/usr/lib64/python2.7/importlib/__init__.py"", line 37, in import_module
    __import__(name)
  File ""/usr/lib/python2.7/site-packages/awx/urls.py"", line 17, in <module>
    url(r'^sso/', include('social_django.urls', namespace='social')),
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/conf/urls/__init__.py"", line 50, in include
    urlconf_module = import_module(urlconf_module)
  File ""/usr/lib64/python2.7/importlib/__init__.py"", line 37, in import_module
    __import__(name)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/social_django/urls.py"", line 6, in <module>
    from . import views
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/social_django/views.py"", line 10, in <module>
    from .utils import psa
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/social_django/utils.py"", line 13, in <module>
    BACKENDS = settings.AUTHENTICATION_BACKENDS
  File ""/usr/lib/python2.7/site-packages/awx/conf/settings.py"", line 531, in __getattr_without_cache__
    return getattr(self._wrapped, name)
  File ""/usr/lib/python2.7/site-packages/awx/conf/settings.py"", line 444, in __getattr__
    value = self._get_local(name)
  File ""/usr/lib/python2.7/site-packages/awx/conf/settings.py"", line 361, in _get_local
    self._preload_cache()
  File ""/usr/lib/python2.7/site-packages/awx/conf/settings.py"", line 323, in _preload_cache
    for setting in Setting.objects.filter(key__in=settings_to_cache.keys(), user__isnull=True).order_by('pk'):
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 250, in __iter__
    self._fetch_all()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 1118, in _fetch_all
    self._result_cache = list(self._iterable_class(self))
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 53, in __iter__
    results = compiler.execute_sql(chunked_fetch=self.chunked_fetch)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/sql/compiler.py"", line 899, in execute_sql
    raise original_exception
ProgrammingError: relation ""conf_setting"" does not exist
LINE 1: ...f_setting"".""value"", ""conf_setting"".""user_id"" FROM ""conf_sett...



I believe what is happening here is to do with the following role -

awx/installer/roles/kubernetes/tasks/main.yml

The issue is that the role deploys the ""ansible-tower-management"" pod which starts the DB migration. Just prior to these two steps (deploy ansible tower mgmt pod & db migration), the AWX main pod is deployed. This pod comes online before the DB migrations have completed and therefore cause errors when the AWX_Web and AWX_Celery containers start. Delaying these until the DB migration is complete, resolves the error.

I'll raise a pull request with the modified code I've used to fix this. "
8615,ansible,awx,22,closed,1594,1,https://api.github.com/repos/ansible/awx/issues/1594/comments,https://github.com/ansible/awx/issues/1594,"[{""default"": false, ""name"": ""component:api"", ""url"": ""https://api.github.com/repos/ansible/awx/labels/component:api"", ""color"": ""fbca04"", ""node_id"": ""MDU6TGFiZWw2ODcxNjkyNDY="", ""id"": 687169246}, {""default"": false, ""name"": ""type:bug"", ""url"": ""https://api.github.com/repos/ansible/awx/labels/type:bug"", ""color"": ""F79F81"", ""node_id"": ""MDU6TGFiZWw2MDcyODM3NDg="", ""id"": 607283748}]",Cannot delete token,"##### ISSUE TYPE
 - Bug Report

##### COMPONENT NAME
 - API

##### STEPS TO REPRODUCE

DELETE `/api/v2/tokens/N/`

##### EXPECTED RESULTS

204

##### ACTUAL RESULTS

```
awx_1        | 2018-03-16 19:13:40,480 ERROR    django.request Internal Server Error: /api/v2/tokens/11/
awx_1        | Traceback (most recent call last):
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/core/handlers/exception.py"", line 41, in inner
awx_1        |     response = get_response(request)
awx_1        |   File ""./awx/wsgi.py"", line 65, in _legacy_get_response
awx_1        |     return super(AWXWSGIHandler, self)._legacy_get_response(request)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/core/handlers/base.py"", line 249, in _legacy_get_response
awx_1        |     response = self._get_response(request)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/core/handlers/base.py"", line 187, in _get_response
awx_1        |     response = self.process_exception_by_middleware(e, request)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/core/handlers/base.py"", line 185, in _get_response
awx_1        |     response = wrapped_callback(request, *callback_args, **callback_kwargs)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/utils/decorators.py"", line 185, in inner
awx_1        |     return func(*args, **kwargs)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/views/decorators/csrf.py"", line 58, in wrapped_view
awx_1        |     return view_func(*args, **kwargs)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/views/generic/base.py"", line 68, in view
awx_1        |     return self.dispatch(request, *args, **kwargs)
awx_1        |   File ""./awx/api/generics.py"", line 284, in dispatch
awx_1        |     return super(APIView, self).dispatch(request, *args, **kwargs)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/rest_framework/views.py"", line 494, in dispatch
awx_1        |     response = self.handle_exception(exc)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/rest_framework/views.py"", line 454, in handle_exception
awx_1        |     self.raise_uncaught_exception(exc)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/rest_framework/views.py"", line 491, in dispatch
awx_1        |     response = handler(request, *args, **kwargs)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/rest_framework/generics.py"", line 219, in delete
awx_1        |     return self.destroy(request, *args, **kwargs)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/rest_framework/mixins.py"", line 93, in destroy
awx_1        |     self.perform_destroy(instance)
awx_1        |   File ""./awx/api/generics.py"", line 487, in perform_destroy
awx_1        |     super(DestroyAPIView, self).perform_destroy(instance)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/rest_framework/mixins.py"", line 97, in perform_destroy
awx_1        |     instance.delete()
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/db/models/base.py"", line 974, in delete
awx_1        |     return collector.delete()
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/db/models/deletion.py"", line 284, in delete
awx_1        |     count = qs._raw_delete(using=self.using)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 631, in _raw_delete
awx_1        |     return sql.DeleteQuery(self.model).delete_qs(self, using)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/db/models/sql/subqueries.py"", line 80, in delete_qs
awx_1        |     cursor = self.get_compiler(using).execute_sql(CURSOR)
awx_1        |   File ""/venv/awx/lib/python2.7/site-packages/django/db/models/sql/compiler.py"", line 899, in execute_sql
awx_1        |     raise original_exception
awx_1        | ProgrammingError: relation ""oauth2_provider_refreshtoken"" does not exist
awx_1        | LINE 1: DELETE FROM ""oauth2_provider_refreshtoken"" WHERE ""oauth2_pro...
```

##### ADDITIONAL INFORMATION

<!-- Include any links to sosreport, database dumps, screenshots or other
information. -->
"
9342,ansible,awx,29,closed,776,2,https://api.github.com/repos/ansible/awx/issues/776/comments,https://github.com/ansible/awx/issues/776,"[{""default"": false, ""name"": ""component:api"", ""url"": ""https://api.github.com/repos/ansible/awx/labels/component:api"", ""color"": ""fbca04"", ""node_id"": ""MDU6TGFiZWw2ODcxNjkyNDY="", ""id"": 687169246}, {""default"": false, ""name"": ""priority:medium"", ""url"": ""https://api.github.com/repos/ansible/awx/labels/priority:medium"", ""color"": ""fad8c7"", ""node_id"": ""MDU6TGFiZWw2ODYyNTU2NTY="", ""id"": 686255656}, {""default"": false, ""name"": ""state:needs_devel"", ""url"": ""https://api.github.com/repos/ansible/awx/labels/state:needs_devel"", ""color"": ""ededed"", ""node_id"": ""MDU6TGFiZWw2NzAyMjY3MDc="", ""id"": 670226707}, {""default"": false, ""name"": ""type:bug"", ""url"": ""https://api.github.com/repos/ansible/awx/labels/type:bug"", ""color"": ""F79F81"", ""node_id"": ""MDU6TGFiZWw2MDcyODM3NDg="", ""id"": 607283748}]",500 error on malformed search query,"##### ISSUE TYPE
 - Bug Report

##### COMPONENT NAME
 - API

##### SUMMARY

https://awxhost/api/v2/job_events/?event=playbook_on_task_start&order_by=event_data.task_action

yields a 500 error.

```
2017-12-07 18:56:57,133 ERROR    django.request Internal Server Error: /api/v2/job_events/
Traceback (most recent call last):
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/handlers/base.py"", line 132, in get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/utils/decorators.py"", line 145, in inner
    return func(*args, **kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/views/decorators/csrf.py"", line 58, in wrapped_view
    return view_func(*args, **kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/views/generic/base.py"", line 71, in view
    return self.dispatch(request, *args, **kwargs)
  File ""/lib/python2.7/site-packages/awx/api/generics.py"", line 246, in dispatch
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/rest_framework/views.py"", line 466, in dispatch
    response = self.handle_exception(exc)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/rest_framework/views.py"", line 463, in dispatch
    response = handler(request, *args, **kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/rest_framework/generics.py"", line 201, in get
    return self.list(request, *args, **kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/rest_framework/mixins.py"", line 42, in list
    page = self.paginate_queryset(queryset)
  File ""/lib/python2.7/site-packages/awx/api/generics.py"", line 317, in paginate_queryset
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/rest_framework/generics.py"", line 172, in paginate_queryset
    return self.paginator.paginate_queryset(queryset, self.request, view=self)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/rest_framework/pagination.py"", line 218, in paginate_queryset
    return list(self.page)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/core/paginator.py"", line 117, in __len__
    return len(self.object_list)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 144, in __len__
    self._fetch_all()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 965, in _fetch_all
    self._result_cache = list(self.iterator())
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 238, in iterator
    results = compiler.execute_sql()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/sql/compiler.py"", line 840, in execute_sql
    cursor.execute(sql, params)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/backends/utils.py"", line 64, in execute
    return self.cursor.execute(sql, params)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/utils.py"", line 98, in __exit__
    six.reraise(dj_exc_type, dj_exc_value, traceback)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/backends/utils.py"", line 64, in execute
    return self.cursor.execute(sql, params)
ProgrammingError: missing FROM-clause entry for table ""event_data""
LINE 1: ...event"".""start_line"", ""main_jobevent"".""end_line"", (""event_dat...
```

##### ENVIRONMENT
* AWX version: recent
"
9859,ansible,awx,34,closed,172,6,https://api.github.com/repos/ansible/awx/issues/172/comments,https://github.com/ansible/awx/issues/172,[],"ProgrammingError: relation ""celery_taskmeta"" does not exist in awx_task","##### ISSUE TYPE
 - Bug Report

##### COMPONENT NAME
 - Installer

##### SUMMARY
Database migrations not completing.  Relation 'celery_taskmeta' is missing and the awx_task container will not complete initialization.

##### ENVIRONMENT

* AWX version: 1.0.0.365
* Ansible version:  2.3.1.0
* Operating System: Ansible/Local OS: MacOS Sierra.  Target OS: Red Hat Enterprise Linux Server release 7.3
* Web Browser: Chrome


##### STEPS TO REPRODUCE

Running the installation for standalone docker build with an existing postgresql server.

##### EXPECTED RESULTS

Expect the awx_task container to show the results as shown in the INSTALL.md.  Also, for the web UI to stop showing the 'Upgrading' page.

##### ACTUAL RESULTS

awx_task container repeating this log entry...

```
[2017-09-14 19:28:14,434: INFO/MainProcess] Scheduler: Sending due task task_manager (awx.main.scheduler.tasks.run_task_manager)
[2017-09-14 19:28:14,437: DEBUG/MainProcess] awx.main.scheduler.tasks.run_task_manager sent. id->f563d5a3-a3e8-48ae-99e9-7e73b80c55e4
[2017-09-14 19:28:14,438: DEBUG/MainProcess] beat: Waking up in 19.88 seconds.
[2017-09-14 19:28:14,440: INFO/MainProcess] Received task: awx.main.scheduler.tasks.run_task_manager[f563d5a3-a3e8-48ae-99e9-7e73b80c55e4] expires:[2017-09-14 19:28:34.436247+00:00]
[2017-09-14 19:28:14,440: DEBUG/MainProcess] TaskPool: Apply <function _fast_trace_task at 0x6db27d0> (args:(u'awx.main.scheduler.tasks.run_task_manager', u'f563d5a3-a3e8-48ae-99e9-7e73b80c55e4', [], {}, {u'utc': True, u'is_eager': False, u'chord': None, u'group': None, u'args': [], u'retries': 0, u'delivery_info': {u'priority': None, u'redelivered': False, u'routing_key': u'tower', u'exchange': u'tower'}, u'expires': u'2017-09-14T19:28:34.436247+00:00', u'hostname': 'celery@localhost', u'task': u'awx.main.scheduler.tasks.run_task_manager', u'callbacks': None, u'correlation_id': u'f563d5a3-a3e8-48ae-99e9-7e73b80c55e4', u'errbacks': None, u'timelimit': [None, None], u'taskset': None, u'kwargs': {}, u'eta': None, u'reply_to': u'30d03390-0769-3601-9e73-a6fef6902902', u'id': u'f563d5a3-a3e8-48ae-99e9-7e73b80c55e4', u'headers': {}}) kwargs:{})
[2017-09-14 19:28:14,444: DEBUG/MainProcess] Task accepted: awx.main.scheduler.tasks.run_task_manager[f563d5a3-a3e8-48ae-99e9-7e73b80c55e4] pid:146
[2017-09-14 19:28:14,456: CRITICAL/MainProcess] Task awx.main.scheduler.tasks.run_task_manager[f563d5a3-a3e8-48ae-99e9-7e73b80c55e4] INTERNAL ERROR: ProgrammingError('relation ""celery_taskmeta"" does not exist\nLINE 1: ...taskmeta"".""hidden"", ""celery_taskmeta"".""meta"" FROM ""celery_ta...\n                                                             ^\n',)
Traceback (most recent call last):
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/celery/app/trace.py"", line 235, in trace_task
    request=task_request,
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/celery/backends/base.py"", line 256, in store_result
    request=request, **kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/djcelery/backends/database.py"", line 29, in _store_result
    traceback=traceback, children=self.current_task_children(request),
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/djcelery/managers.py"", line 42, in _inner
    return fun(*args, **kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/djcelery/managers.py"", line 181, in store_result
    'meta': {'children': children}})
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/djcelery/managers.py"", line 87, in update_or_create
    return get_queryset(self).update_or_create(**kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/djcelery/managers.py"", line 70, in update_or_create
    obj, created = self.get_or_create(**kwargs)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 405, in get_or_create
    return self.get(**lookup), False
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 328, in get
    num = len(clone)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 144, in __len__
    self._fetch_all()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 965, in _fetch_all
    self._result_cache = list(self.iterator())
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/query.py"", line 238, in iterator
    results = compiler.execute_sql()
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/models/sql/compiler.py"", line 840, in execute_sql
    cursor.execute(sql, params)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/backends/utils.py"", line 64, in execute
    return self.cursor.execute(sql, params)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/utils.py"", line 98, in __exit__
    six.reraise(dj_exc_type, dj_exc_value, traceback)
  File ""/var/lib/awx/venv/awx/lib/python2.7/site-packages/django/db/backends/utils.py"", line 64, in execute
    return self.cursor.execute(sql, params)
ProgrammingError: relation ""celery_taskmeta"" does not exist
LINE 1: ...taskmeta"".""hidden"", ""celery_taskmeta"".""meta"" FROM ""celery_ta...
```

##### ADDITIONAL INFORMATION

<!-- Include any links to sosreport, database dumps, screenshots or other
information. -->
"
